150821|3988|中国银行|hk
150904|1230|雅士利国际|hk
150821|99999999|HSI|hk
150703|600435|北方导航|sh
150825|600036|招商银行|sh
150825|601288|农业银行|sh
150824|368|中外运航运|hk
150820|525|广深铁路股份|hk
150824|543|太平洋网络|hk
150824|882|天津发展|hk
150825|8271|环球数码|hk
150824|1036|万科置业海外|hk
150929|2|万科A|sz
150925|1164|中广核矿业|hk
150904|1330|绿色动力环保|hk
150821|6136|康达环保|hk
151022|323|马鞍山钢铁股份|hk
150902|434|博雅互动|hk
150904|493|国美电器|hk
150930|656|复星国际|hk
150904|696|中国民航信息网络|hk
150921|699|神州租车|hk
150826|1112|合生元|hk
150929|1322|CW GROUP HOLD|hk
150902|2369|酷派集团|hk
150930|1371|华彩控股|hk
150914|1668|华南城|hk
150831|1766|中国南车|hk
150826|2009|金隅股份|hk
150824|2488|元征科技|hk
150824|3993|洛阳钼业|hk
150824|8138|同仁堂国药|hk
150902|8143|华夏医疗|hk
150924|2202|万科企业|hk
150824|857|中国石油|hk
150824|386|中国石化|hk
150821|1398|工商银行|hk
150820|2318|中国平安|hk
150824|3988|中国银行|hk
150820|1157|中联重科|hk
150824|1|长和|hk
150824|388|香港交易所|hk
150831|2628|中国人寿|hk
150825|992|联想集团|hk
150831|1766|中国中车|hk
150826|376|瑞东集团|hk
150824|686|联合光伏|hk
160203|8068|新宇国际|hk
150826|8132|中油港燃|hk
150826|368|中外运航运|hk
150825|390|中国中铁|hk
151030|400|科通芯城|hk
151027|1322|CW GROUP HOLD|hk
150824|1478|丘钛科技|hk
150825|857|中国石油|hk
150819|601328|交通银行|sh
150821|601328|交通银行|sh
150902|1299|友邦保险|hk
151103|1613|协同通信|hk
151127|338|上海石油化工股份|hk
160115|546|阜丰股份|hk
150929|696|中国民航信息网络|hk
150826|1639|安捷利实业|hk
150907|2357|中航科工|hk
150825|8138|同仁堂国药|hk
150825|1088|中国神华|hk
151111|1203|广南集团|hk
150901|579|京能清洁能源|hk
150924|818|高阳科技|hk
150826|819|天能动力|hk
150831|963|华熙生物科技|hk
150901|1515|凤凰医疗|hk
151211|600005|武钢股份|sh
150901|388|香港交易所|hk
150907|85|中国电子|hk
150907|390|中国中铁|hk
150924|2331|李宁|hk
150831|3993|洛阳钼业|hk
150902|857|中国石油|hk
150907|1088|中国神华|hk
150902|386|中国石化|hk
150907|2318|中国平安|hk
151127|299|中讯软件|hk
150916|694|北京首都机场股份|hk
150904|1112|合生元|hk
151130|715|中泛控股|hk
150930|941|中国移动|hk
151023|376|瑞东集团|hk
151027|600036|招商银行|sh
160121|601818|光大银行|sh
150930|601628|中国人寿|sh
150924|1299|友邦保险|hk
151105|1613|协同通信|hk
151102|85|中国电子|hk
151207|85|中国电子|hk
151210|241|阿里健康|hk
160107|268|金蝶国际|hk
151208|493|国美电器|hk
151110|498|保华集团|hk
151130|510|时富金融服务集团|hk
151029|656|复星国际|hk
151113|656|复星国际|hk
151116|656|复星国际|hk
151214|656|复星国际|hk
150923|699|神州租车|hk
150930|699|神州租车|hk
151127|1112|合生元|hk
151124|1371|华彩控股|hk
151125|1371|华彩控股|hk
151117|1639|安捷利实业|hk
151022|1668|华南城|hk
151028|1668|华南城|hk
151030|1668|华南城|hk
151110|1766|中国南车|hk
151111|1980|天鸽互动|hk
151130|1980|天鸽互动|hk
151030|2196|复星医药|hk
150929|2331|李宁|hk
151022|2331|李宁|hk
151102|2357|中航科工|hk
151211|2357|中航科工|hk
151209|2789|远大中国|hk
151110|3315|金邦达宝嘉|hk
151118|3382|天津港发展|hk
151125|3389|亨得利|hk
